time,  loss per image
0	1.04414
90	0.749711
180	1.06503
270	0.89352
360	0.661563
450	0.898273
540	1.04616
630	0.964528
720	0.822411
810	0.843626
900	1.00196
990	0.938417
1080	0.839281
1170	0.683866
1260	0.729174
1350	0.682612
1440	0.769511
1530	0.934181
1620	0.812754
1710	1.12959
1800	0.834078
1890	0.996328
1980	0.985041
2070	0.956119
2160	1.02683
2250	0.721542
2340	0.873447
2430	0.867376
2520	0.985127
2610	0.750276
2700	0.911182
2790	0.773513
2880	0.722334
2970	0.913193
3060	0.845953
3150	1.0312
3240	1.05528
3330	0.928724
3420	0.970551
3510	1.17012
3600	0.873738
3690	1.03544
3780	1.03822
3870	0.771891
3960	0.746792
4050	1.09479
4140	0.742921
4230	0.857422
4320	0.712719
4410	0.968485
4500	1.03576
4590	0.884553
4680	0.887675
4770	0.766762
4860	0.996461
4950	0.910712
5040	1.14725
5130	1.02135
5220	0.873177
5310	1.04024
5400	0.941026
5490	0.780267
5580	0.936763
5670	0.983416
5760	0.941153
5850	0.662661
5940	0.870984
6030	0.749065
6120	0.732081
6210	0.868258
6300	0.785039
6390	0.917776
6480	0.966821
6570	0.805457
6660	0.605112
6750	0.87046
6840	0.986694
6930	0.97213
7020	0.815485
7110	0.94426
7200	0.838523
7290	0.912937
7380	0.924696
7470	0.995517
7560	1.10423
7650	0.778944
7740	0.951014
7830	0.981942
7920	0.797773
8010	1.04314
8100	0.950127
8190	1.15064
8280	1.14906
8370	0.782475
8460	0.701549
8550	0.86269
8640	0.722506
8730	0.959655
8820	0.997644
8910	0.871322
9000	0.941705
9090	0.793292
9180	0.935985
9270	0.820637
9360	0.910181
9450	0.667063
9540	0.795205
9630	0.961056
9720	0.769253
9810	0.790559
9900	0.92878
9990	0.967739
10080	0.991464
10170	0.87679
10260	0.726929
10350	0.937968
10440	0.73407
10530	0.962135
10620	0.980145
10710	0.848896
10800	0.830115
10890	0.753289
10980	0.872204
11070	0.850386
11160	0.896756
11250	1.11056
11340	1.10448
11430	0.985268
11520	0.887296
11610	0.836345
11700	0.78423
11790	0.83456
11880	0.694524
11970	0.769568
12060	0.674647
12150	0.740246
12240	0.793652
12330	0.885619
12420	0.776374
12510	0.938675
12600	0.914861
12690	0.804913
12780	1.04321
12870	0.943425
12960	0.892191
13050	0.778746
13140	1.0542
13230	0.894691
13320	0.880563
13410	0.986235
13500	1.00045
13590	0.808016
13680	1.07402
13770	1.01144
13860	0.992132
13950	0.823231
14040	0.839055
14130	0.848854
14220	0.927712
14310	0.580703
14400	0.726885
14490	0.866598
14580	0.921579
14670	0.830372
14760	0.943359
14850	1.08786
14940	0.660676
15030	0.846908
15120	1.04212
15210	0.75639
15300	0.989463
15390	0.657667
15480	0.847995
15570	1.07725
15660	0.850668
15750	0.845882
15840	1.05037
15930	0.965279
16020	1.02497
16110	1.08599
16200	0.889814
16290	0.881551
16380	0.87997
16470	1.03038
16560	0.897736
16650	0.84452
16740	0.957132
16830	1.1323
16920	0.774044
17010	0.953612
17100	0.837464
17190	0.892424
17280	1.10575
17370	1.01411
17460	0.905877
17550	0.946663
17640	0.841076
17730	0.954673
17820	0.970153
17910	0.955793
18000	0.706235
18090	0.801919
18180	0.895101
18270	0.604801
18360	0.899741
18450	0.874104
18540	0.837366
18630	0.948335
18720	0.973843
18810	0.739493
18900	0.780529
18990	0.721548
19080	0.885748
19170	1.03861
19260	0.982656
19350	0.803568
19440	1.048
19530	0.867594
19620	0.961666
19710	0.933671
19800	0.875357
19890	0.721042
19980	0.896622
20070	0.990606
20160	0.805301
20250	1.03733
20340	1.07066
20430	0.948496
20520	0.905347
20610	0.911816
20700	0.917299
20790	1.1219
20880	1.03735
20970	0.99266
21060	1.13587
21150	0.971518
21240	1.09358
21330	1.01845
21420	0.827976
21510	0.665527
21600	0.841317
21690	1.16905
21780	0.803898
21870	0.811006
21960	0.763826
22050	0.854676
22140	0.865901
22230	0.938746
22320	1.08019
22410	0.839497
22500	1.0152
22590	1.1
22680	0.90343
22770	0.995867
22860	0.850358
22950	0.867453
23040	0.859864
23130	0.988363
23220	0.784702
23310	0.694391
23400	0.932391
23490	0.836684
23580	0.939239
23670	0.797946
23760	0.900221
23850	0.933717
23940	0.883096
24030	0.678764
24120	0.706359
24210	0.964819
24300	0.708303
24390	0.810921
24480	0.923865
24570	0.981646
24660	0.892941
24750	1.00898
24840	0.940885
24930	0.76942
25020	0.836444
25110	0.84184
25200	0.710123
25290	1.00445
25380	1.07195
25470	0.824072
25560	0.938714
25650	0.78499
25740	1.06799
25830	0.808351
25920	0.7641
26010	1.0526
26100	0.85841
26190	0.854751
26280	0.98045
26370	0.90633
26460	0.720101
26550	0.889913
26640	0.790366
26730	1.06053
26820	0.791276
26910	1.02873
27000	1.18314
27090	0.940568
27180	0.884251
27270	0.760873
27360	1.02465
27450	0.759711
27540	0.818629
27630	0.983957
27720	0.685193
27810	0.853853
27900	0.894196
27990	0.909249
28080	0.891367
28170	0.811986
28260	0.845037
28350	0.912537
28440	0.84844
28530	0.85809
28620	0.809072
28710	0.804716
28800	0.888292
28890	0.793917
28980	0.862403
29070	0.988412
29160	0.706301
29250	0.703116
29340	0.780406
29430	0.807058
29520	0.618338
29610	0.903074
29700	1.04867
29790	0.908949
29880	0.953374
29970	0.962893
30060	0.885361
30150	0.73999
30240	0.689377
30330	1.01407
30420	0.79797
30510	0.980969
30600	1.05299
30690	1.00063
30780	0.855781
30870	0.760876
30960	0.784322
31050	0.673013
31140	0.784593
31230	0.661203
31320	0.854846
31410	0.841527
31500	0.847916
31590	1.21802
31680	0.845452
31770	0.706401
31860	0.820093
31950	0.77425
32040	0.967852
32130	0.685539
32220	0.892581
32310	0.806703
32400	0.690159
32490	0.878278
32580	0.931185
32670	0.983486
32760	1.15486
32850	0.75445
32940	0.950574
33030	0.967894
33120	0.649922
33210	0.80149
33300	0.914369
33390	0.983414
33480	0.764718
33570	0.985809
33660	1.11366
33750	0.624249
33840	0.766073
33930	1.05298
34020	1.02957
34110	0.842614
34200	0.802952
34290	1.07096
34380	0.853202
34470	1.06475
34560	1.04783
34650	0.658606
34740	0.84278
34830	0.962104
34920	0.755487
35010	1.03759
35100	1.0321
35190	1.08427
35280	1.14109
35370	1.02872
35460	0.701616
35550	0.802672
35640	1.04303
35730	1.00512
35820	0.716988
35910	0.710236
36000	0.914971
36090	1.05341
36180	1.19872
36270	0.989662
36360	0.955509
36450	0.679386
36540	0.95139
36630	0.772772
36720	0.888061
36810	0.74387
36900	0.907951
36990	1.09197
37080	0.631814
37170	0.650591
37260	0.917749
37350	0.717788
37440	0.878726
37530	0.832199
37620	0.959063
37710	0.947528
37800	0.958245
37890	0.961678
37980	0.928622
38070	0.818188
38160	0.992916
38250	1.04866
38340	0.675354
38430	0.836236
38520	0.649656
38610	0.845387
38700	0.831465
38790	0.748153
38880	0.953743
38970	0.738658
39060	0.929479
39150	0.793596
39240	0.801701
39330	1.01756
39420	0.955425
39510	0.755625
39600	1.01687
39690	0.983619
39780	0.770537
39870	0.849727
39960	0.854513
40050	0.831616
40140	1.04742
40230	1.08565
40320	1.11068
40410	0.989399
40500	0.891401
40590	0.863707
40680	0.909691
40770	1.02292
40860	0.832619
40950	0.972009
41040	0.799707
41130	0.87936
41220	1.0748
41310	0.813158
41400	0.756815
41490	0.98432
41580	1.07834
41670	0.72936
