time,  loss per image
0	1.02806
90	0.894754
180	0.985973
270	1.1848
360	1.10789
450	0.862929
540	1.14375
630	1.05867
720	1.18529
810	0.899352
900	0.926792
990	0.899468
1080	0.912655
1170	0.883666
1260	0.971506
1350	1.01722
1440	1.02191
1530	0.895779
1620	0.752282
1710	0.808375
1800	0.766913
1890	0.87149
1980	1.26922
2070	0.96445
2160	1.02169
2250	1.1583
2340	0.881538
2430	1.04253
2520	1.12881
2610	1.08651
2700	0.821025
2790	1.23762
2880	1.08258
2970	1.38295
3060	0.912878
3150	0.945005
3240	0.970358
3330	1.10702
3420	1.08372
3510	0.672258
3600	1.16501
3690	0.868363
3780	0.846287
3870	1.14491
3960	1.07084
4050	1.20394
4140	0.897331
4230	0.850667
4320	1.01123
4410	1.17137
4500	1.00071
4590	1.17828
4680	0.855678
4770	1.11253
4860	0.969574
4950	0.921885
5040	1.05881
5130	1.20688
5220	1.13057
5310	0.803459
5400	0.889423
5490	0.784158
5580	0.908753
5670	1.26082
5760	0.943368
5850	1.05449
5940	0.912914
6030	0.771296
6120	0.96598
6210	1.14318
6300	0.924236
6390	1.2056
6480	0.751264
6570	0.867874
6660	0.972593
6750	0.754991
6840	1.02081
6930	0.722286
7020	0.858369
7110	0.987443
7200	0.921776
7290	1.01255
7380	0.796134
7470	0.923005
7560	0.819843
7650	1.12322
7740	0.958737
7830	0.708673
7920	1.02525
8010	1.14897
8100	0.977237
8190	0.953279
8280	1.07688
8370	0.903334
8460	0.949134
8550	0.818903
8640	0.891273
8730	0.9134
8820	0.849734
8910	0.821428
9000	0.856983
9090	1.00609
9180	1.01386
9270	0.956488
9360	1.23576
9450	0.743844
9540	1.03775
9630	0.912953
9720	0.934284
9810	1.098
9900	0.884354
9990	0.949862
10080	0.838654
10170	0.970612
10260	1.00257
10350	0.796188
10440	1.10794
10530	1.02274
10620	0.932963
10710	1.31269
10800	0.771485
10890	0.889935
10980	1.13118
11070	0.777541
11160	0.941881
11250	1.04499
11340	1.0531
11430	0.868402
11520	1.08023
11610	1.01964
11700	0.815416
11790	0.984323
11880	0.694319
11970	0.774803
12060	1.06937
12150	0.741575
12240	0.899822
12330	0.996214
12420	0.783092
12510	1.38856
12600	0.826115
12690	0.869798
12780	0.953454
12870	1.08428
12960	0.726516
13050	1.12264
13140	1.03478
13230	0.958196
13320	1.02593
13410	1.09856
13500	1.02054
13590	1.06934
13680	0.736973
13770	0.992726
13860	1.04152
13950	1.02399
14040	0.874736
14130	0.894523
14220	0.908639
14310	0.918772
14400	1.01636
14490	0.951148
14580	1.03219
14670	0.90143
14760	1.05713
14850	0.821557
14940	1.03211
15030	0.717492
15120	0.974723
15210	0.991987
15300	1.08415
15390	0.923074
15480	0.7265
15570	1.0258
15660	1.10564
15750	0.879945
15840	1.18105
15930	0.991009
16020	0.788906
16110	1.11
16200	1.13838
16290	0.81916
16380	1.05496
16470	0.839196
16560	0.828943
16650	0.988275
16740	1.02059
16830	0.870823
16920	1.04777
17010	0.773948
17100	1.14867
17190	0.866715
17280	0.823474
17370	0.833482
17460	0.873318
17550	1.16128
17640	1.07339
17730	1.04675
17820	1.22688
17910	1.04695
18000	0.961109
18090	0.822655
18180	0.918877
18270	0.880787
