time,  loss per image
0	0.627348
20	0.730688
40	0.557901
60	0.461814
80	0.546901
100	0.54235
120	0.623896
140	0.789395
160	0.675841
180	0.774744
200	0.612901
220	0.471936
240	0.797508
260	0.703685
280	0.566064
300	0.503765
320	0.445304
340	0.631379
360	0.393868
380	0.749619
400	0.567199
420	0.659931
440	0.824147
460	0.69528
480	0.594317
500	0.58191
520	0.642939
540	0.552489
560	0.451301
580	0.68671
600	0.803975
620	0.618166
640	0.702625
660	0.775823
680	0.766342
700	0.605225
720	0.734433
740	0.641493
760	0.604904
780	0.744383
800	0.472588
820	0.481265
840	0.792816
860	0.623357
880	0.657334
900	0.683801
920	0.739254
940	0.546287
960	0.589181
980	0.552306
1000	0.604956
1020	0.845669
1040	0.733387
1060	0.768419
1080	0.478708
1100	0.62522
1120	0.736529
1140	0.709677
1160	0.901819
1180	0.587486
1200	0.792728
1220	0.542282
1240	0.676304
1260	0.707619
1280	0.803156
1300	0.597233
1320	0.546715
1340	0.613233
1360	0.425123
1380	0.568405
1400	0.507402
1420	0.609661
1440	0.580063
1460	0.699545
1480	0.607818
1500	0.688294
1520	0.651857
1540	0.472082
1560	0.687061
1580	0.787241
1600	0.573215
1620	0.651062
1640	0.722973
1660	0.634546
1680	0.610642
1700	0.571359
1720	0.571682
1740	0.515573
1760	0.525548
1780	0.637715
1800	0.504957
1820	0.476585
1840	0.83695
1860	0.540207
1880	0.496938
1900	0.572219
1920	0.502508
1940	0.536498
1960	0.528378
1980	0.737415
2000	0.661642
2020	0.406125
2040	0.706324
2060	0.515642
2080	0.688897
2100	0.527615
2120	0.691997
2140	0.544496
2160	0.503188
2180	0.786041
2200	0.521606
2220	0.746077
2240	0.631068
2260	0.655472
2280	0.662739
2300	0.462916
2320	0.560799
2340	0.632965
2360	0.542613
2380	0.529885
2400	0.720696
2420	0.843136
2440	0.568025
2460	0.54594
2480	0.638738
2500	0.647933
2520	0.623502
2540	0.639545
2560	0.401527
2580	0.710024
2600	0.650919
2620	0.472217
2640	0.747065
2660	0.588801
2680	0.486118
2700	0.611648
2720	0.69424
2740	0.618468
2760	0.559509
2780	0.60784
2800	0.620775
2820	0.802609
2840	0.653349
2860	0.573942
2880	0.609333
2900	0.56049
2920	0.499971
2940	0.619281
2960	0.689926
2980	0.545161
3000	0.889084
3020	0.496444
3040	0.669298
3060	0.687161
3080	0.688871
3100	0.704069
3120	0.778363
3140	0.527584
3160	0.442249
3180	0.554513
3200	0.576925
3220	0.709185
3240	0.759622
3260	0.697256
3280	0.705174
3300	0.650742
3320	0.711052
3340	0.81566
3360	0.716262
3380	0.891545
3400	0.663833
3420	0.731135
3440	0.676804
3460	0.7172
3480	0.482032
3500	0.56499
3520	0.736417
3540	0.514102
3560	0.727268
3580	0.756337
3600	0.599605
3620	0.727533
3640	0.852173
3660	0.448802
3680	0.623825
3700	0.61026
3720	0.691714
3740	0.559052
3760	0.462143
3780	0.767951
3800	0.475651
3820	0.619434
3840	0.519461
3860	0.568022
3880	0.621837
3900	0.608248
3920	0.740143
3940	0.564768
3960	0.613424
3980	0.582375
4000	0.608162
4020	0.724742
4040	0.684785
4060	0.803647
4080	0.71481
4100	0.808047
4120	0.69823
4140	0.592487
4160	0.698376
4180	0.620492
4200	0.715496
4220	0.565243
4240	0.414595
4260	0.813702
4280	0.663322
4300	0.47055
4320	0.684135
4340	0.435191
4360	0.689052
4380	0.887303
4400	0.458574
4420	0.674722
4440	0.457488
4460	0.548897
4480	0.695079
4500	0.854519
4520	0.703484
4540	0.735653
4560	0.638714
4580	0.702128
4600	0.594159
4620	0.402412
4640	0.612021
4660	0.702983
4680	0.591729
4700	0.732725
4720	0.449732
4740	0.78344
4760	0.655527
4780	0.651454
4800	0.705173
4820	0.760938
4840	0.617895
4860	0.665931
4880	0.838111
4900	0.679438
4920	0.476337
4940	0.734066
4960	0.503993
4980	0.637365
5000	0.632012
5020	0.475055
5040	0.666184
5060	0.594541
5080	0.69294
5100	0.683658
5120	0.687529
5140	0.482854
5160	0.635424
5180	0.730686
5200	0.534459
5220	0.695781
5240	0.69186
5260	0.671005
5280	0.743943
5300	0.625627
5320	0.591717
5340	0.79273
5360	0.698991
5380	0.548668
5400	0.625857
5420	0.646513
5440	0.731664
5460	0.543466
5480	0.567912
5500	0.460092
5520	0.664
5540	0.542443
